,equal_returns,industry_returns,NIFTY_returns
563,218296.04875946045,137961.55627059937,138470.0
564,216652.70069122314,137681.04432296753,139268.49609375
565,212845.19499969482,136401.95755577087,139590.99609375
566,208491.30506134033,134115.78019714355,140183.49609375
567,212120.56928253174,135673.6395893097,140403.49609375
568,213554.53841400146,136233.08905410767,139178.49609375
569,209492.311088562,133889.38862609863,137935.99609375
570,208736.68856048584,134996.00191879272,139682.001953125
571,206279.7074356079,134355.07787704468,139850.0
572,208013.3049697876,134352.85526275635,139730.99609375
573,210132.77458953857,134578.8706188202,139082.998046875
574,213008.38915252686,134949.44659805298,138771.50390625
575,209698.30603790283,134323.06985664368,139417.5
576,207208.30741119385,134143.52662277222,139622.5
577,209866.6887741089,137887.52783584595,140817.001953125
578,213819.8060684204,140792.3462085724,142372.001953125
579,209296.9245376587,137644.91443252563,142673.49609375
580,204155.92694854736,135727.59690093994,142795.498046875
581,202684.57613372803,135924.85696983337,142526.50390625
582,201551.97551727295,135360.04122543335,142330.498046875
583,194743.80471038818,130291.40939331055,141907.5
584,193261.75455474854,129764.73290634155,141745.498046875
585,196870.42189788818,132394.5529937744,142699.501953125
586,194758.95706939697,132028.98689842224,143632.998046875
587,193296.10710906982,131651.90232658386,143687.998046875
588,190784.9051437378,131020.1322593689,144110.99609375
589,188369.8240737915,129158.19598197937,143935.498046875
590,186761.62210845947,126970.63597297668,142419.501953125
591,180746.55742645264,123338.59965324402,142285.498046875
592,184600.82173919678,126740.96605110168,143612.5
593,185147.29051971436,128903.3169708252,143915.99609375
594,186197.3231124878,129384.74038696289,144049.501953125
595,188145.98810577393,130059.69303512573,144905.0
596,189866.5062942505,131624.26721191406,146959.00390625
597,190245.4251022339,131937.39409828186,148539.00390625
598,189850.83962249756,132369.80947113037,148493.49609375
599,190327.642036438,132098.60052490234,149823.49609375
600,192980.0246810913,134844.80681610107,150572.998046875
601,198662.27422332764,136020.11306381226,151038.49609375
602,195931.80625152588,133790.5756969452,150822.5
603,203835.60709381104,138161.81605529785,151015.99609375
604,203233.62259674072,138528.41547203064,151344.501953125
605,204783.42566680908,139359.93794441223,151502.001953125
606,203602.54119110107,139444.73648262024,152023.49609375
607,206331.72426605225,142518.80618667603,153185.498046875
608,205255.97325897217,142435.89583206177,154029.00390625
609,203539.7388534546,139829.7292842865,153252.5
610,198177.72469329834,136751.06649398804,151247.5
611,198185.35637664795,138504.22343444824,152442.998046875
612,199215.7417678833,139002.52701950073,152885.498046875
613,200404.95806121826,139553.7662525177,155034.501953125
614,199001.4072189331,139097.10671806335,154899.501953125
615,201734.2756576538,140817.4503173828,154870.498046875
616,204501.3053817749,144028.16634368896,153935.99609375
617,207539.30779266357,145310.78352355957,153849.501953125
618,207349.19048309326,145682.67642974854,153506.50390625
619,207603.89191436768,146536.37297439575,153119.501953125
620,209884.00371551514,147229.24257278442,154791.50390625
621,216432.47158050537,152459.7692375183,155780.99609375
622,215703.29000091553,151922.99014282227,154325.498046875
623,217030.25872039795,153423.24739837646,155881.50390625
624,215758.50815582275,152975.22607040405,156632.001953125
625,215933.3228225708,155906.22267913818,157260.0
626,215759.92206573486,156128.42959594727,157799.00390625
627,215091.32361602783,154497.87994766235,159294.00390625
628,212615.3720626831,153122.02988815308,160672.5
629,214287.57613372803,153425.39890670776,161841.50390625
630,210459.47455596924,149798.38429260254,160558.49609375
631,205841.43572235107,145952.32229232788,158666.50390625
632,207098.70496368408,146508.94205856323,157856.50390625
633,204307.53842926025,143852.54852294922,156977.001953125
634,203216.8567123413,143252.28637695312,156323.49609375
635,206031.25594329834,145205.7168045044,157976.50390625
636,207682.471534729,145892.8724746704,157823.49609375
637,201774.90488433838,142106.17274475098,154888.49609375
638,196066.07495880127,140073.50441360474,153849.00390625
639,196379.50742340088,141234.08638000488,156007.001953125
640,195912.5228805542,141413.83316802979,156126.50390625
641,196855.5577468872,141249.47101593018,155807.5
642,199460.6042251587,142525.81260299683,156749.00390625
643,201491.63848114014,143523.2416267395,158181.50390625
644,202251.3409500122,144414.57946777344,158399.501953125
645,202191.50521087646,144126.4532814026,158190.99609375
646,200841.85791778564,142701.1596069336,157090.99609375
647,201541.63916778564,142498.84232711792,158770.0
648,198699.5590286255,140663.07681274414,158905.99609375
649,197346.44243621826,139535.69314956665,158234.00390625
650,194681.98920440674,138810.86293029785,157529.501953125
651,192950.24227142334,137033.17433166504,156005.498046875
652,186325.0245437622,131914.94424819946,152747.001953125
653,191193.97283172607,134294.51293945312,154057.998046875
654,192138.30689239502,135132.45057296753,153445.0
655,190632.85608673096,134567.169506073,154485.99609375
656,185003.08882904053,130577.63291549683,150052.001953125
657,178798.62386322021,127101.96011352539,149544.501953125
658,179960.27588653564,128187.55369567871,149463.49609375
659,182011.3084640503,129250.86661911011,150827.001953125
660,185584.54222869873,131104.83401107788,152719.501953125
661,187948.25536346436,132005.91953277588,151542.998046875
662,183126.53855133057,129507.20764541626,149163.49609375
663,183945.770652771,131391.25619888306,151325.0
664,185165.60521697998,133292.25471878052,153712.5
665,185212.62287139893,134428.22981643677,154245.99609375
666,185538.69187164307,135920.43864822388,154530.0
667,184413.10596466064,135172.8824081421,153622.5
668,183876.82430267334,134616.67989730835,153412.5
669,183975.44065093994,134808.91636276245,152510.99609375
670,183144.95525360107,133627.40909957886,152344.501953125
671,178907.43981170654,130258.87944412231,149711.50390625
672,172291.1226272583,125140.51667785645,145987.001953125
673,174312.72229766846,126124.54926300049,147594.00390625
674,177438.8251876831,128361.11095809937,149377.5
675,179408.7544784546,129702.9395904541,150494.501953125
676,177090.5238418579,128751.0333404541,149627.998046875
677,176880.8425064087,128249.83095550537,150255.99609375
678,184041.15657806396,131875.7027206421,151658.49609375
679,181089.6906967163,130391.28218841553,151614.00390625
680,180377.07259368896,130574.26933288574,151400.498046875
681,180799.84037017822,131442.07946014404,152942.001953125
682,183253.37613677979,134325.684589386,155025.99609375
683,183920.1413192749,134333.69984817505,156167.5
684,192525.95516204834,136939.44289779663,156944.00390625
685,196564.20616912842,140326.80017471313,155880.99609375
686,195821.22232818604,141989.44313812256,156465.498046875
687,197836.97400665283,144274.75995254517,157935.498046875
688,195012.35663604736,143045.41660690308,158285.498046875
689,196289.7904434204,143447.65937042236,159659.00390625
690,197006.70566558838,144223.26596832275,160190.498046875
691,198764.77423858643,144213.34037780762,160284.00390625
692,197979.37143707275,144969.675491333,160792.5
693,198340.4923171997,145377.80363082886,158710.99609375
694,198725.5732345581,145888.8232460022,157705.0
695,198009.05507659912,144828.1461868286,156590.99609375
696,192288.49076080322,141158.28596878052,154787.998046875
697,184990.03951263428,135429.85583496094,150100.498046875
698,188100.756401062,137565.84550857544,151302.001953125
699,187643.3737258911,138352.1192932129,149777.001953125
700,189967.7893295288,139823.71990203857,150212.5
701,190212.75804901123,140914.7732963562,152194.501953125
702,188890.8581161499,140332.12775039673,154142.001953125
703,192239.35628509521,143203.95665359497,155913.49609375
704,192821.2746810913,145122.3468284607,154339.00390625
705,189417.55576324463,145110.04285049438,153834.501953125
706,185186.94080352783,144590.84089279175,151685.99609375
707,184891.67226409912,142622.07928848267,151550.498046875
708,184958.47199249268,141873.9793434143,153143.49609375
709,184664.40935516357,141067.2844467163,154102.001953125
710,182875.70725250244,140867.44966506958,151892.998046875
711,175805.92237091064,134905.4494857788,146984.00390625
712,176733.45650482178,135637.36544799805,151035.498046875
713,178757.37363433838,136569.09995269775,150879.00390625
714,177742.6888809204,136553.64478683472,150700.498046875
715,176726.5571975708,134815.4626235962,150087.001953125
716,172062.7073287964,132394.64100265503,148950.99609375
717,168239.30394744873,130242.35220336914,147870.498046875
718,168793.12306976318,131611.81618118286,148049.501953125
719,156684.18770599365,124654.34627151489,140737.001953125
720,163470.2732925415,129293.71597290039,144854.00390625
721,166724.3558731079,131372.30936050415,146059.501953125
722,167860.34050750732,134125.4063873291,144977.998046875
723,170411.4892501831,135649.12703323364,144339.501953125
724,167735.1739578247,133254.83318328857,141911.50390625
725,167396.5880203247,134591.98196411133,138622.5
726,172064.03993988037,137139.43937683105,140047.5
727,173877.40683746338,137892.89303970337,142775.99609375
728,174428.78861236572,138905.3893814087,144870.0
729,176942.80764007568,141327.40329742432,145351.50390625
730,176691.74230194092,140444.33451461792,146725.99609375
731,174488.93981170654,137258.97370529175,145138.49609375
732,179129.62223052979,139174.98951339722,147797.998046875
733,178869.37548065186,139762.90784072876,150197.001953125
734,179275.20848846436,142830.6029434204,149003.49609375
735,182386.74143218994,145350.40113830566,150220.498046875
736,181436.78903961182,144719.64044570923,149931.50390625
737,180588.07415008545,144752.7865371704,149973.49609375
738,179686.9719619751,144132.533203125,149497.001953125
739,176983.5093612671,142452.0842514038,149738.49609375
740,175955.65979766846,141340.8706817627,150599.00390625
741,175916.1400527954,141444.0263557434,151949.00390625
742,175916.1400527954,141444.0263557434,151925.0
743,180911.5871887207,144852.58955860138,153852.998046875
744,183064.15362548828,146573.59023284912,156822.001953125
745,188300.47933197021,149216.6994047165,156885.0
746,191579.60718536377,151941.82578372955,156259.00390625
747,192367.98571777344,151626.57256507874,154992.5
748,193142.8745651245,152515.05929374695,156404.00390625
749,198741.41507720947,155648.01941394806,156235.0
750,197846.31832122803,153552.43627166748,154627.001953125
751,199631.86741638184,154783.65335941315,154365.498046875
752,200123.68250274658,155003.617603302,152240.498046875
753,205186.88913726807,156487.37369060516,150246.50390625
754,213475.30605316162,160341.79102039337,151482.998046875
755,214749.7854537964,162772.7565793991,153519.501953125
756,215018.7984237671,162096.8185968399,151928.49609375
757,208167.18761444092,157768.32300662994,149710.0
758,208251.72525024414,158108.7106742859,151963.49609375
759,208444.87866210938,157331.51634597778,150540.0
760,212819.57203674316,159284.95902824402,152119.00390625
761,217681.7414932251,159369.91217899323,150813.49609375
762,222916.09452056885,160338.416431427,150342.998046875
763,219934.9377670288,157867.339594841,146913.49609375
764,218796.08004760742,157442.76659297943,146935.0
765,217929.49349975586,156101.19603443146,144437.5
766,215018.43084716797,153833.1494884491,142897.5
767,209253.8096923828,150542.71332263947,141539.501953125
768,203760.64389038086,147209.44862651825,140697.998046875
769,198758.3522491455,144458.62315034866,137632.5
770,201984.40529632568,145694.14333629608,137695.0
771,208643.93097686768,148205.61672782898,138692.001953125
772,218835.1124572754,154130.4994688034,142240.498046875
773,225069.6457672119,156409.54909992218,142162.001953125
774,223460.1932220459,154097.94605350494,138489.00390625
775,230857.44038391113,158507.64487552643,141930.498046875
776,224867.07571411133,155459.96334171295,141337.998046875
777,218756.23665618896,152533.1553850174,140452.5
778,212322.5025100708,148218.3895802498,138857.5
779,214290.4560394287,149083.59089422226,140205.498046875
780,210242.77249145508,147875.69326591492,141711.50390625
781,211488.147895813,149469.55058193207,144527.998046875
782,218671.53630065918,152927.00733184814,144175.99609375
783,221620.92693328857,154081.3291978836,143809.00390625
784,221850.97496032715,154553.2948923111,144659.501953125
785,224462.83249664307,155208.28540706635,143759.00390625
786,231271.92163085938,157917.89081668854,143520.99609375
787,247428.7223587036,165435.60770702362,142335.99609375
788,251521.70510864258,167191.49155902863,141849.00390625
789,254532.94654083252,168581.2837896347,142750.99609375
790,250255.69452667236,165569.99749469757,140797.5
791,240542.3773574829,159399.24668693542,137149.00390625
792,229237.38135528564,154690.5665998459,136862.998046875
793,235647.39822387695,156479.23521232605,136788.49609375
794,225688.57933807373,150892.4152545929,133872.001953125
795,223577.03427124023,148434.72248744965,132927.5
796,202804.66621398926,137896.21888399124,132487.5
797,217319.49196624756,146513.2123260498,135399.00390625
798,216676.71110534668,145647.33021736145,133457.5
799,215126.49368286133,145566.3786406517,134767.998046875
800,215297.66383361816,146437.05066108704,136205.0
801,214964.4817352295,147192.1841659546,137425.498046875
802,224891.22038269043,151782.4561548233,137622.5
803,226775.23935699463,152714.83968257904,137158.49609375
804,221604.50617980957,150305.80900859833,136855.498046875
805,211979.5472793579,145961.70060825348,136924.501953125
806,210098.81545257568,145413.36875152588,137706.50390625
807,207009.0655517578,144172.73437786102,137598.49609375
808,201042.45514678955,141776.75919485092,139292.998046875
809,202784.06964111328,143529.6415348053,140635.99609375
810,204272.0012664795,144335.42169952393,141262.5
811,205989.89530181885,145259.91374206543,141848.49609375
812,205689.38744354248,144472.82574367523,140770.0
813,204255.17916107178,143772.01646852493,140249.501953125
814,205250.01109313965,144265.5469198227,140006.50390625
815,205277.02697753906,144519.62992286682,140882.001953125
816,206618.4509124756,145703.68652534485,142824.00390625
817,207579.78018188477,147069.25201320648,143496.50390625
818,212685.13194274902,149481.46667194366,144624.00390625
819,211597.4880218506,149032.79105854034,145697.998046875
820,210577.43463897705,148283.75333499908,146345.99609375
821,210696.0333557129,147781.40369319916,145775.0
822,210624.69947052002,147746.1859779358,144394.501953125
823,209747.78499603271,148000.8896780014,145605.498046875
824,210495.88436889648,148533.10332489014,147670.99609375
825,210779.736869812,150286.18892383575,149636.50390625
826,215169.65440368652,152637.1224708557,151448.49609375
827,216720.73714447021,153389.83927631378,151745.99609375
828,215607.98315429688,152572.6669511795,151760.498046875
829,213844.65102386475,152640.87199401855,151904.501953125
830,214141.13414764404,152790.35303974152,151984.00390625
831,213906.54473114014,152794.01346492767,152913.49609375
832,212094.7718963623,152643.54175281525,152837.998046875
833,213623.89903259277,152801.98569965363,153931.50390625
834,219699.12914276123,156035.96559810638,154385.498046875
835,220594.14179992676,157454.47699260712,155785.0
836,221806.9688796997,158088.75615501404,156770.498046875
837,224628.17597198486,159658.84389972687,157025.99609375
838,221161.03202819824,158540.51723861694,155346.50390625
839,219114.20738983154,157625.11020565033,152997.5
840,227095.97189331055,161665.843416214,153885.0
841,231205.84956359863,163525.98652935028,154384.00390625
842,229717.3037109375,164515.80789279938,153986.50390625
843,229466.22192382812,164581.64164829254,154455.498046875
844,227598.3363494873,164178.2049150467,152707.5
845,231383.71891021729,166269.67102527618,156230.498046875
846,231514.37157440186,165600.4924879074,155092.001953125
847,231545.17433166504,164840.1442117691,154995.99609375
848,228439.33911895752,163907.8757314682,155924.00390625
849,227242.7720489502,163407.24286270142,156110.498046875
850,231846.2252960205,166402.5940065384,156174.00390625
851,231365.5733642578,168793.2436361313,157387.001953125
852,229668.97609710693,168017.49407100677,157654.00390625
853,231730.22178649902,171527.19256687164,158754.00390625
854,230637.67456054688,169592.64317703247,159678.49609375
855,229352.42140197754,168183.04318237305,159287.001953125
856,227630.77661132812,167620.84455776215,158783.49609375
857,224350.42459869385,164355.59328365326,155419.501953125
858,222977.97102355957,164138.89187908173,155915.498046875
859,221894.37563323975,165268.19298553467,157683.49609375
860,218458.82273864746,163579.7926454544,156592.5
861,216901.37309265137,163017.79308128357,156332.998046875
862,211857.3722076416,160029.8431854248,153556.50390625
863,202885.92204284668,153921.44348335266,150237.001953125
864,205364.92309570312,155989.94210529327,150252.998046875
865,202442.12434387207,155174.54413604736,149185.99609375
866,202716.97400665283,156061.74228572845,149005.0
867,202307.17054748535,156553.04284381866,151273.49609375
868,201716.02323913574,156641.99138736725,149365.0
869,205241.62187194824,159315.79197978973,152637.998046875
870,208322.32291412354,161370.94292926788,153510.498046875
871,208022.12217712402,160783.59344005585,153347.001953125
872,206687.07347869873,160450.7932958603,152496.50390625
873,201877.92253112793,158279.39261054993,150199.00390625
874,202088.52432250977,157833.44434833527,151279.501953125
875,200923.47477722168,157432.84398078918,150282.998046875
876,202179.0771560669,158423.19463062286,151130.99609375
877,199417.32167053223,157046.4925775528,152041.50390625
878,202373.97228240967,158799.7923669815,153545.498046875
879,201672.62518310547,158450.19503307343,153665.99609375
880,204516.77198028564,160265.59203624725,154100.99609375
881,203045.4228439331,160217.54323482513,153790.99609375
882,204960.77360534668,161806.0434999466,154967.5
883,206118.67264556885,163177.49266147614,154560.99609375
884,203960.37478637695,163449.8949651718,155422.5
885,206791.27056884766,164626.8907995224,155395.99609375
886,203693.37244415283,164780.64300060272,157220.0
887,204651.87677764893,165906.84394168854,158354.00390625
888,205817.72608184814,166803.643784523,157955.498046875
889,205326.87476348877,166319.2434797287,157827.001953125
890,205357.7239303589,165603.39251232147,158288.49609375
891,206447.32511901855,167497.19315433502,159131.50390625
892,206763.97486114502,167644.2932920456,158652.5
893,204895.82455444336,165890.34381008148,157380.0
894,205885.07286834717,165777.7429151535,159470.99609375
895,204523.12285614014,165389.39222240448,159482.001953125
896,205121.97075653076,165336.09273815155,159919.00390625
897,205914.42164611816,164447.1922636032,159612.998046875
898,204653.57543182373,163711.24367809296,158952.5
899,205001.47408294678,162238.19272708893,158488.49609375
900,204531.87168884277,161226.29184246063,157517.998046875
901,203610.27487182617,161007.39233875275,158072.001953125
902,203124.77474975586,161071.4932050705,158361.50390625
903,205661.22467041016,162167.9434785843,159787.998046875
904,211986.27109527588,164449.94320774078,160252.5
905,217280.37310028076,167242.0919790268,160824.501953125
906,217434.22399139404,167531.64302158356,161104.501953125
907,217552.22454833984,167531.94314861298,162441.50390625
908,215268.12342071533,166741.04269695282,163019.501953125
909,216622.4239730835,167175.6430501938,162615.0
910,218586.17378234863,168142.7938928604,162652.001953125
911,216726.67236328125,167189.5428533554,162208.49609375
912,218721.37426757812,167676.09314250946,161600.0
913,218331.27587890625,167089.14390850067,162090.99609375
914,215397.9235458374,164508.29360485077,161107.5
915,217652.6753540039,165477.19419384003,161260.0
916,216490.9733657837,164951.69349575043,162025.0
917,219333.0739440918,165989.49413967133,162617.998046875
918,218922.67307281494,165948.54308223724,160817.998046875
919,216985.5228881836,164648.29247760773,159343.49609375
920,217278.67557525635,164305.24372768402,160532.001953125
921,217159.72637176514,164563.69493961334,160242.001953125
922,212179.87504577637,161317.09438991547,158255.498046875
923,206682.82651519775,157227.14432621002,157295.0
924,198250.47700500488,150734.44416713715,153440.0
925,203459.72270965576,154076.89227485657,
926,206235.02151489258,157321.39355754852,157163.49609375
927,207204.72411346436,158888.7436094284,157307.998046875
928,206809.62576293945,159721.74396800995,157832.001953125
929,208481.52264404297,160744.59263896942,157468.49609375
930,211320.12573242188,161885.64440059662,158216.50390625
931,210349.2252960205,162139.39370059967,158557.998046875
932,208492.37216949463,160655.34188747406,156910.0
933,210067.32321166992,161912.49319934845,156842.001953125
934,208375.07403564453,161016.04290485382,155700.0
935,210727.02397155762,161816.0933675766,157480.99609375
936,211891.07398986816,162033.99199008942,156232.5
937,215036.2220916748,163446.19349765778,155993.49609375
938,214464.72030639648,162942.9413099289,155775.99609375
939,213873.02307891846,163168.39285564423,156440.99609375
940,212822.12216186523,162450.2429037094,156034.501953125
941,213518.22282409668,162724.7932920456,156941.50390625
942,215256.67292022705,163420.74330997467,157643.49609375
943,215151.37362670898,162840.49332523346,157177.001953125
944,216107.67442321777,163318.84295368195,156459.00390625
945,218497.9733581543,164223.243765831,157012.001953125
946,217533.8243713379,164438.14434337616,156865.498046875
947,213933.9231109619,162598.6437215805,154699.501953125
948,214224.0225906372,159251.7421245575,151727.5
949,211295.72263336182,157004.7424697876,151522.001953125
950,212788.92455291748,158078.59314250946,152335.0
951,208103.67417144775,154959.14317798615,151456.50390625
952,207621.9727935791,153299.49237918854,151374.00390625
953,205436.825050354,151318.2930765152,152603.49609375
954,206179.5235824585,152471.29341983795,152321.50390625
955,209595.82289123535,153087.24258613586,152002.001953125
956,210414.87493896484,153929.29360485077,153262.998046875
957,209442.673286438,153900.6429758072,153280.99609375
958,208735.12378692627,153169.5432434082,153138.49609375
959,208411.0230102539,153457.3416004181,151985.0
960,209119.82368469238,152906.79367542267,152669.00390625
961,209925.9730834961,153367.84354496002,153376.50390625
962,212099.07009887695,154191.9420518875,153817.5
963,211503.3748474121,154758.24403095245,153019.501953125
964,209953.67520141602,152948.84391880035,152366.50390625
965,208662.57382202148,151920.34327316284,152119.501953125
966,205805.32344818115,149780.1938533783,149999.00390625
967,206803.77186584473,149649.34297657013,149647.5
968,207015.97372436523,149648.89366817474,149284.501953125
969,205114.5238571167,147960.79431056976,148467.001953125
970,204752.02355194092,147556.6443052292,148167.5
971,208654.57427215576,150764.34446048737,149628.49609375
972,209229.62271881104,151732.04226970673,148852.5
973,210609.32343292236,153831.3427209854,150727.5
974,214591.87210083008,155289.44216060638,151790.0
975,216841.52641296387,156049.7937555313,152199.501953125
976,217206.07299804688,156436.64298057556,151019.501953125
977,217767.72357177734,156093.64299488068,149778.49609375
978,213240.87342834473,153521.24247837067,147524.501953125
979,214743.92419433594,152788.89265537262,146565.498046875
980,218051.82174682617,153110.34215831757,146182.998046875
981,213236.92617034912,151519.24363803864,146283.49609375
982,214630.42324066162,152241.24308681488,147188.49609375
983,210216.32421875,149651.29299354553,146150.99609375
984,210609.17385864258,150219.44330310822,147092.998046875
985,209647.52375030518,150054.7932214737,147580.0
986,209487.37404632568,149789.74364948273,147015.99609375
987,205518.2720336914,147285.39164447784,145770.0
988,201209.17180633545,144168.94255065918,145607.001953125
989,202550.57663726807,144169.69465351105,145097.998046875
990,205828.07292175293,145758.9433145523,146435.99609375
