,equal_returns,industry_returns,NIFTY_returns
569,385022.3204498291,297707.6030483246,193882.60546875
570,385080.7523574829,298276.70221328735,195108.302734375
571,387596.8501434326,300764.31215286255,197827.10546875
572,389411.20916748047,303572.00977134705,198768.60546875
573,399025.16204833984,308517.53237342834,200347.10546875
574,396965.4242858887,307678.0447025299,201850.697265625
575,395056.4175415039,306089.91240119934,202757.89453125
576,395265.56510925293,305037.4632549286,201958.5
577,395137.9474105835,304968.3609390259,200025.802734375
578,393485.91857910156,305568.3418483734,201721.197265625
579,394896.16704559326,306698.6123313904,204612.89453125
580,395431.8221359253,310452.84014701843,207364.60546875
581,403705.35706329346,315404.5405578613,209901.39453125
582,406702.02264404297,316931.8410053253,210317.89453125
583,404650.2143096924,315219.23296165466,210338.197265625
584,401323.55069732666,315434.6395378113,210539.802734375
585,401888.2665863037,315754.21174812317,210651.10546875
586,401451.33768463135,315780.95270347595,211952.39453125
587,398001.8423538208,315483.8690700531,211846.697265625
588,400857.49658966064,315857.1104602814,213377.60546875
589,412285.2568054199,322658.88014030457,214013.197265625
590,413950.08182525635,325671.62304878235,215972.5
591,416229.33628845215,326963.74141693115,217352.197265625
592,421560.85007476807,330175.3236103058,217709.89453125
593,415043.0621948242,327775.13356018066,215358.60546875
594,411172.713142395,325807.02285575867,212070.0
595,426173.8423309326,334211.37254714966,213312.5
596,433903.49757385254,338051.61216926575,214011.10546875
597,431107.25621795654,340053.21802711487,213454.60546875
598,430631.3924484253,340273.4688243866,214111.197265625
599,427101.72078704834,339503.6655635834,211664.0
600,434238.085975647,343995.11453437805,216596.197265625
601,434467.79175567627,342484.5206928253,215002.302734375
602,434559.59700012207,340885.9742984772,214867.89453125
603,428707.826751709,338911.920545578,216167.10546875
604,426449.342666626,338021.8715515137,216428.197265625
605,435104.6987838745,344193.273809433,216517.10546875
606,434207.2951812744,349106.4729747772,218215.302734375
607,431006.30030822754,347515.3739833832,218589.10546875
608,434880.94219970703,354791.870759964,220129.10546875
609,432824.6474304199,350746.32205963135,221423.39453125
610,430389.84143066406,347801.37202072144,220875.302734375
611,427136.4512863159,346683.62499046326,220170.39453125
612,420956.7974472046,339817.1723766327,215460.802734375
613,418361.0906982422,339463.819437027,216155.197265625
614,416321.44941711426,341861.32162857056,218630.39453125
615,409878.0939941406,338256.6210079193,217103.0
616,406944.8946456909,337148.17179870605,216739.697265625
617,397445.04291534424,330874.37215805054,212852.60546875
618,380548.192653656,318055.57276153564,208205.302734375
619,385198.8446121216,322393.0698299408,208227.697265625
620,379695.1969833374,320759.2741279602,206733.89453125
621,380215.2963409424,322549.7702579498,206480.5
622,379459.0898361206,323488.9215145111,209656.39453125
623,378344.89487838745,323465.01843452454,206984.5
624,384978.5923538208,329103.31949043274,211566.697265625
625,390797.19425582886,333424.57157325745,212788.197265625
626,390235.89293289185,332105.92273139954,212559.302734375
627,387726.19538497925,331385.0723209381,211368.60546875
628,378672.04360961914,326894.5710029602,208152.10546875
629,379069.7469062805,325993.67463874817,209664.802734375
630,376866.5978164673,325156.2738456726,208269.697265625
631,379213.2022857666,327125.4250354767,209456.89453125
632,374020.89192962646,324295.820936203,210731.60546875
633,379585.59310531616,327959.02049446106,212837.197265625
634,378267.8985824585,327232.37598991394,213005.89453125
635,383621.1425590515,331088.1698169708,213614.89453125
636,380851.9441642761,330979.12220573425,213180.89453125
637,384463.64556121826,334266.8728275299,214828.0
638,386633.0937614441,337242.8710269928,214258.89453125
639,382547.39780426025,337938.8258152008,215465.0
640,387880.03984832764,340322.81725502014,215427.89453125
641,382037.74338912964,340799.4718723297,217981.5
642,383846.95153808594,343183.07363700867,219569.10546875
643,386063.6002922058,345013.0233478546,219011.197265625
644,385137.7977485657,344039.9226551056,218831.302734375
645,385192.19623947144,342640.57070350647,219477.39453125
646,387239.2984237671,346600.4219646454,220657.60546875
647,387827.9479446411,346867.2222957611,219987.0
648,384308.3973388672,343175.5235347748,218205.5
649,386163.2942047119,343027.8216304779,221132.89453125
650,383609.4941711426,342295.47015953064,221148.302734375
651,384732.44020843506,342247.4212779999,221760.10546875
652,386219.491897583,340324.5201244354,221331.697265625
653,383855.04904174805,338736.9730434418,220407.0
654,384500.09648513794,335598.6710987091,219757.39453125
655,383597.2920036316,333508.31936073303,218398.697265625
656,381872.5979576111,333034.7202510834,219174.302734375
657,380955.9977645874,333250.9220943451,219579.60546875
658,385721.44758987427,335523.77272224426,221576.697265625
659,397606.8408470154,340188.8222026825,222227.0
660,407564.944644928,345925.3195476532,223027.802734375
661,407948.09633636475,346473.67175865173,223419.802734375
662,408147.4973526001,346540.0720500946,225291.60546875
663,403842.44525146484,344885.5210361481,226100.802734375
664,406397.1463127136,345759.2717189789,225534.5
665,410077.49589157104,347747.92369651794,225586.302734375
666,406565.59323883057,345872.5715274811,224965.39453125
667,410330.74683380127,346894.62209129333,224113.5
668,409594.14990997314,345661.77346611023,224800.89453125
669,404072.5954360962,340257.77304649353,223424.0
670,408304.6488418579,342311.8742198944,223637.5
671,406126.29513931274,341179.0228061676,224708.5
672,411502.04624938965,343270.22419166565,225538.697265625
673,410723.29457092285,343234.52189064026,223018.697265625
674,407075.94425964355,340562.070684433,220954.39453125
675,407612.44927978516,339909.5731945038,222618.302734375
676,407377.1508102417,340440.1757144928,222212.302734375
677,397994.4983100891,333631.6245479584,219431.197265625
678,387660.4010620117,325167.9745426178,218086.5
679,371800.5019760132,311424.5242214203,212689.5
680,381601.8438949585,318433.3201713562,
681,386825.69164276123,325192.07282066345,217902.39453125
682,388648.6965446472,328641.87302207947,218104.697265625
683,387910.34967803955,330520.6236972809,218838.302734375
684,391049.04375457764,332564.47109413147,218329.39453125
685,396390.8495750427,334819.4247264862,219376.60546875
686,394561.64879608154,335383.97305107117,219854.697265625
687,391074.89289855957,332207.91948509216,217547.5
688,394035.04482650757,334962.87207984924,217452.302734375
689,390853.4463882446,333039.77145576477,215853.5
690,395275.74628448486,334759.12249565125,218346.89453125
691,397466.49632644653,335256.46956825256,216599.0
692,403390.742729187,338137.67283058167,216264.39453125
693,402320.739402771,337106.01826286316,215959.89453125
694,401209.79458618164,337627.22154045105,216890.89453125
695,399232.6428565979,336153.82147789,216321.802734375
696,400544.3941040039,336831.922372818,217591.60546875
697,403814.9942893982,338243.22236061096,218574.39453125
698,403616.8956260681,337076.0724391937,217921.302734375
699,405409.59715270996,338141.12153053284,216916.10546875
700,409904.2451019287,340025.7734012604,217690.302734375
701,408100.19703674316,340442.8745174408,217485.197265625
702,401328.0446586609,336427.6232204437,214452.802734375
703,401867.84370422363,328857.6699295044,210292.0
704,396364.79374313354,323713.2205734253,210004.302734375
705,399171.397354126,325747.67199516296,211142.5
706,390343.29664230347,319121.9721355438,209912.60546875
707,389437.2940711975,315493.9203853607,209797.10546875
708,385319.3483161926,311315.9718723297,211518.39453125
709,386717.39556884766,313660.3225879669,211123.60546875
710,393154.84425354004,314864.67082595825,210676.302734375
711,394704.0481262207,316571.8729496002,212441.697265625
712,392880.1950149536,316442.12162971497,212466.89453125
713,391547.7959365845,314892.02223587036,212267.39453125
714,390952.4444656372,315437.1188316345,210652.5
715,392299.1957435608,314260.42314338684,211610.10546875
716,393816.24462890625,315172.92286109924,212600.60546875
717,397903.78899383545,316854.11970710754,213218.0
718,396777.89793395996,317973.4738636017,212100.802734375
719,393848.8485946655,314192.57363700867,211186.60546875
720,391410.0960083008,312019.2722854614,210840.802734375
721,386012.095287323,307557.3734779358,207872.10546875
722,387888.09229278564,307244.121717453,207380.0
723,388278.2458190918,307227.2731075287,206871.802734375
724,384693.69609069824,303710.72444725037,205727.302734375
725,384013.8955230713,302851.02440834045,205308.0
726,391368.24684143066,309511.3748035431,207353.39453125
727,392449.99391555786,311519.67020606995,206267.0
728,395041.7452659607,315890.6211566925,208892.0
729,402519.29277801514,319008.0699672699,210379.5
730,406752.6008529663,320627.2232646942,210952.802734375
731,407444.69443130493,321471.52170181274,209300.802734375
732,408490.7455062866,320809.82168388367,207563.39453125
733,399969.69525146484,315532.7206478119,204407.802734375
734,402800.54667663574,313947.3210430145,203065.197265625
735,409040.8420944214,314580.6699924469,202529.697265625
736,399976.55040359497,311299.62305641174,202670.39453125
737,402593.5948944092,312803.4219341278,203937.39453125
738,394270.8967285156,307407.37174606323,202484.89453125
739,395005.84605789185,308628.87233543396,203803.697265625
740,393199.74588012695,308321.4221858978,204485.5
741,392897.2964324951,307810.32307624817,203695.89453125
742,385417.342628479,302635.81894111633,201951.5
743,377293.54219055176,296162.0207939148,201723.302734375
744,379813.2013168335,296139.4251689911,201010.697265625
745,385977.4943008423,299385.9223976135,202883.89453125
